API区分,試算番号,バージョン,自動更新,アカウント名（契約先/納入先）,請求先（受注先）
I,QJ01542740,1,,1000012315,1000032631
I,QJ01542900,1,,1003001186,1000020544
I,QJ01543001,1,,1001002291,1000333770
I,QJ01543011,1,,1000185416,1000185416
I,QJ01543022,1,,1000331819,1000033719
I,QJ01543148,1,,1000013927,1000013927
I,QJ01543162,1,,1000313066,1000031951
I,QJ01543178,1,,1000051053,1000051053
I,QJ01543181,1,,1000322916,1000322916
I,QJ01543380,1,,1000049677,1000028711
I,QJ01543454,1,,1000003230,1000003230
I,QJ01543792,1,,1003001334,1000333741
I,QJ01543885,1,,1000082519,1000006066
I,QJ01543908,1,,1000032794,1000032794
I,QJ01543916,1,,1000032719,1000032719
I,QJ01543940,1,,1000008142,1000317533
I,QJ01543941,1,,1000084695,1000032821
I,QJ01543942,1,,1000075710,1000020544
I,QJ01543943,1,,1000050104,1000020691
I,QJ01543944,1,,1000078256,1000078256
I,QJ01543945,1,,1000046063,1000020691
I,QJ01544002,1,,1000311642,1000033182
I,QJ01544003,1,,1000019555,1000036932
I,QJ01544041,1,,1000023353,1000305148
I,QJ01544243,1,,1000008601,1000009719
I,QJ01544410,1,,1000038014,1000002638
I,QJ01544532,1,,1000085351,1001000287
I,QJ01544587,1,,1000330905,1000006765
I,QJ01544862,1,,1000014759,1000014759
I,QJ01544938,1,,1000025466,1000025362
I,QJ01545013,1,,1000037962,1000037962
I,QJ01545061,1,,1000275689,1000013863
I,QJ01545149,1,,1001002508,1000037723
I,QJ01545160,1,,1000011816,1000011816
I,QJ01545202,1,,1000016654,1000016675
I,QJ01545211,1,,1000077544,1000016675
I,QJ01545256,1,,1000024973,1001002593
I,QJ01545257,1,,1000076728,1000016675
I,QJ01545259,1,,1000022314,1000022314
I,QJ01545278,1,,1000021162,1000333762
I,QJ01545476,1,,1000017010,1000024147
I,QJ01545567,1,,1000326684,1000326684
I,QJ01545666,1,,1000073676,1000073676
I,QJ01545732,1,,1000004659,1000033183
I,QJ01545733,1,,1000021288,1001002629
I,QJ01545734,1,,1000038057,1000031540
I,QJ01545811,1,,1000019160,1000019160
I,QJ01546001,1,,1000017499,1000030533
I,QJ01546002,1,,1000149643,1000149643
I,QJ01546070,1,,1000050239,1000000453
I,QJ01546071,1,,1000041865,1000000453
I,QJ01546118,1,,1000085323,1000031731
I,QJ01546119,1,,1000001290,1000001290
I,QJ01546347,1,,1000012967,1000012967
I,QJ01546349,1,,1000017785,1000017785
I,QJ01546715,1,,1000008278,1000008278
I,QJ01546742,1,,1000009019,1000009019
I,QJ01546754,1,,1000076565,1000305676
I,QJ01546819,1,,1000081907,1000000453
I,QJ01546886,1,,1000045040,1000021786
I,QJ01546904,1,,1000006574,1000006574
I,QJ01546922,1,,1000024508,1000024508
I,QJ01546930,1,,1001003305,1000020622
I,QJ01546939,1,,1000006018,1000006018
I,QJ01546950,1,,1000084354,1000016675
I,QJ01546987,1,,1000080631,1000005472
I,QJ01547132,1,,1000193434,1000013499
I,QJ01547447,1,,1000018010,1000033688
I,QJ01547481,1,,1000009204,1000009204
I,QJ01547517,1,,1000306537,1000306537
I,QJ01547519,1,,1000030825,1000030825
I,QJ01547711,1,,1000031776,1000019091
I,QJ01548594,1,,1000027225,1000019830
I,QJ01549051,1,,1000012422,1000022862
I,QJ01549916,1,,1000082987,1000082987
I,QJ01549917,1,,1000012575,1000009176
I,QJ01549921,1,,1000001270,1000001232
I,QJ01549923,1,,1000079438,1000033689
I,QJ01549926,1,,1003001210,1000008927
I,QJ01549931,1,,1000049676,1000008050
I,QJ01549932,1,,1000007956,1000007956
I,QJ01549933,1,,1000310600,1000008191
I,QJ01549939,1,,1000026495,1000009794
I,QJ01549945,1,,1000077662,1000077662
I,QJ01549953,1,,1000185212,1000005472
I,QJ01549974,1,,1000081975,1000031557
I,QJ01549984,1,,1000048124,1000003085
I,QJ01550146,1,,1000019133,1000019133
I,QJ01550242,1,,1000003375,1000003375
I,QJ01550281,1,,1000004838,1000004913
I,QJ01550397,1,,1000006166,1000006166
I,QJ01550398,1,,1000080730,1000080730
I,QJ01550399,1,,1000005894,1000005894
I,QJ01550504,1,,1000083722,1000037174
I,QJ01550547,1,,1000005936,1000003728
I,QJ01550591,1,,1000039094,1000025819
I,QJ01550593,1,,1000026470,1000026669
I,QJ01550647,1,,1000079936,1000018682
I,QJ01550648,1,,1000018703,1000018703
I,QJ01550686,1,,1000079023,1000020700
I,QJ01550711,1,,1000027694,1000014657
I,QJ01550712,1,,1001001082,1000030929
I,QJ01550718,1,,1000075490,1000075490
I,QJ01550720,1,,1000006921,1000037466
I,QJ01550764,1,,1000012925,1000012925
I,QJ01550862,1,,1000049087,1000028884
I,QJ01550863,1,,1000021464,1000021464
I,QJ01551093,1,,1000022124,1000022222
I,QJ01551232,1,,1000049961,1000049961
I,QJ01551294,1,,1000005368,1000005228
I,QJ01551354,1,,1000321545,1000009703
I,QJ01551371,1,,1000045960,1000000453
I,QJ01551400,1,,1000074401,1000000453
I,QJ01551413,1,,1000012516,1000012516
I,QJ01551431,1,,1000007622,1000315639
I,QJ01551468,1,,1000000623,1000000623
I,QJ01551648,1,,1000009480,1000009480
I,QJ01551665,1,,1000076950,1000009675
I,QJ01551694,1,,1000020080,1000333269
I,QJ01551731,1,,1000009723,1000321971
I,QJ01551763,1,,1000050678,1000024212
I,QJ01551989,1,,1000304648,1000304648
I,QJ01552005,1,,1000043367,1000014930
I,QJ01552158,1,,1000078750,1000012500
I,QJ01552206,1,,1000025282,1000025282
I,QJ01552207,1,,1000325702,1000325702
I,QJ01552208,1,,1000042023,1000009176
I,QJ01552209,1,,1000012477,1000012477
I,QJ01552244,1,,1000305103,1000001141
I,QJ01552280,1,,1000049853,1000304767
I,QJ01552582,1,,1000084866,1000032973
I,QJ01552583,1,,1000134726,1000019833
I,QJ01552724,1,,1000081801,1000000460
I,QJ01552725,1,,1000049700,1000000453
I,QJ01552902,1,,1000008177,1000008177
I,QJ01552921,1,,1000038959,1000022168
I,QJ01552967,1,,1000012053,1000012053
I,QJ01552974,1,,1000033703,1003001684
I,QJ01553080,1,,1000030022,1000030027
I,QJ01553112,1,,1000307202,1000307202
I,QJ01553379,1,,1000033340,1000033183
I,QJ01553489,1,,1000024596,1000024596
I,QJ01553573,1,,1000025283,1000032605
I,QJ01553645,1,,1000076689,1000033719
I,QJ01553698,1,,1003001356,1000032810
I,QJ01553753,1,,1000305261,1000305261
I,QJ01553951,1,,1003001958,1000029635
I,QJ01554026,1,,1000299120,1000018686
I,QJ01554028,1,,1001000071,1001000071
I,QJ01554073,1,,1000215249,1000027538
I,QJ01554175,1,,1000046118,1000033323
I,QJ01554176,1,,1000305090,1000033323
I,QJ01554177,1,,1000330903,1000033324
I,QJ01554178,1,,1000319880,1000033324
I,QJ01554432,1,,1000082175,1000003044
I,QJ01554433,1,,1000003061,1000003044
I,QJ01554688,1,,1000012076,1000017751
I,QJ01554717,1,,1001000569,1000031973
I,QJ01554719,1,,1003001743,1000004418
I,QJ01554725,1,,1000221470,1000017620
I,QJ01554769,1,,1000177155,1000177155
I,QJ01554770,1,,1000001247,1000001247
I,QJ01554798,1,,1003001257,1003001589
I,QJ01554963,1,,1000007602,1000007602
I,QJ01555264,1,,1000083727,1003001955
I,QJ01555277,1,,1000076599,1000015341
I,QJ01555278,1,,1000049087,1000028884
I,QJ01555325,1,,1000026422,1000026422
I,QJ01555326,1,,1000026422,1000026422
I,QJ01555331,1,,1000010571,1000013568
I,QJ01555346,1,,1000081520,1000029101
I,QJ01555368,1,,1000305916,1000305916
I,QJ01555383,1,,1000042566,1000009703
I,QJ01555405,1,,1000231179,1000319216
I,QJ01555407,1,,1000083934,1000083934
I,QJ01555409,1,,1000076085,1000022106
I,QJ01555411,1,,1000016519,1000011927
I,QJ01555442,1,,1000225247,1000024147
I,QJ01555451,1,,1000037085,1000037085
I,QJ01555458,1,,1000074992,1000009334
I,QJ01555492,1,,1000016341,1000016341
I,QJ01555493,1,,1000023159,1000023159
I,QJ01555497,1,,1000019196,1000019196
I,QJ01555515,1,,1000050368,1000030686
I,QJ01555693,1,,1000075947,1000011885
I,QJ01555701,1,,1000294044,1000294044
I,QJ01555777,1,,1000003813,1000003813
I,QJ01555840,1,,1000021670,1000021670
I,QJ01555908,1,,1000307081,1000307081
I,QJ01555933,1,,1000023976,1000023976
